t1_id,t1_reuses,reuse_t1_t2,t1_length,coverage_t1_t2,t1_work_id,t1_estc_id,t2_id,t2_reuses,reuse_t2_t1,t2_length,coverage_t2_t1,t2_work_id,t2_estc_id
53305,5,1039,368253,0.28214298322077486,8879-treatise of hypochondriack and hysterick passions,T154240,233884,5,1118,71475,1.564183280867436,145933-an essay concerning growth of empiricism or encouragement of quacks wherein present state of physick in this kingdom is fairly represented with some reasons for necessity of regulation in practice of it humbly offerd to consideration of queens maje,T116355
53305,1,146,368253,0.0396466559675006,8879-treatise of hypochondriack and hysterick passions,T154240,13206,1,146,586040,0.024912975223534226,1230-a letter to craftsman from eustace budgell occasiond,T84942
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,15314,1,123,395145,0.031127813840488933,4189-anecdotes of some distinguished persons,N30241
53305,2,284,368253,0.07712089242993268,8879-treatise of hypochondriack and hysterick passions,T154240,2258,2,274,1169405,0.023430719040879764,605-q horatii flacci opera,T167978
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,94625,1,123,NA,NA,151794-miranda stupenda or wonderfull and astonishing mercies which lord hath wrought for england in subduing and captivating pride power and policy of his enemies presented in sermon preached july 21,R200988
53305,2,786,368253,0.21344021637298272,8879-treatise of hypochondriack and hysterick passions,T154240,148919,2,755,271435,0.2781513069427303,23583-medicina gymnastica or every man his own physician,T140207
53305,1,157,368253,0.04263373278696983,8879-treatise of hypochondriack and hysterick passions,T154240,76127,1,163,402273,0.04051974654028483,109682-proceedings of house of lords in case of benjamin flower prin-ter of cambridge intelligencer for supposed libel on bishop of llandaff with prefatory remarks and animadversions on writings of bishop of llandaff rev,T118207
53305,2,3683,368253,1.000127629645923,8879-treatise of hypochondriack and hysterick passions,T154240,154934,3,3474,NA,NA,18205-dr williss practice of physick being all medical vvorks of that renowned and famous physician containing these ten several treatises viz,R38952
53305,2,3683,368253,1.000127629645923,8879-treatise of hypochondriack and hysterick passions,T154240,154934,3,3474,NA,NA,18204-a medical-philosophical discourse of fermentation or of intestine motion of particles in every body,R38949
53305,1,162,368253,0.04399149497763766,8879-treatise of hypochondriack and hysterick passions,T154240,8276,1,156,NA,NA,116576-in thomae hobbii philosophiam exercitatio epistolica ad amplissimum eruditissimúmque virum d,R4140
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,31780,1,134,NA,NA,42760-a suruey of new religion detecting many grosse absurdities which it implieth,S107995
53305,1,217,368253,0.05892687907498378,8879-treatise of hypochondriack and hysterick passions,T154240,32866,1,211,NA,NA,12377-countesse of pembrokes yuychurch,S105650
53305,1,144,368253,0.03910355109123347,8879-treatise of hypochondriack and hysterick passions,T154240,182575,1,137,724529,0.018908835947215364,25753-dialogues of plato,T132440
53305,2,392,368253,0.10644855574835779,8879-treatise of hypochondriack and hysterick passions,T154240,36220,2,379,361907,0.10472303658122113,80-works,N25564
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,94656,1,127,NA,NA,130697-a divine and moral essay on christian pilgrims conduct with some glances on that of secular,R22482
53305,1,176,368253,0.047793229111507574,8879-treatise of hypochondriack and hysterick passions,T154240,182574,1,161,NA,NA,15880-certaine sermons first preached and after published at severall times by m thomas gataker b of d and pastor at rotherhith and now gathered together into one volume severall texts and titles whereof are set downe in leafe following,S124946
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,2321,1,130,552299,0.023537974901276303,80-works,T224747
53305,2,280,368253,0.07603468267739842,8879-treatise of hypochondriack and hysterick passions,T154240,103255,2,285,NA,NA,6752-histoire de la medecine,R9369
53305,1,244,368253,0.06625879490459005,8879-treatise of hypochondriack and hysterick passions,T154240,93008,1,225,104292,0.215740421125302,902-works of nicholas rowe,T39442
53305,2,299,368253,0.08119417900193618,8879-treatise of hypochondriack and hysterick passions,T154240,8741,2,279,2915695,0.009568902097098634,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,T46237
53305,1,149,368253,0.0404613132819013,8879-treatise of hypochondriack and hysterick passions,T154240,32913,1,139,NA,NA,29846-selected parts of horace prince of lyricks and of all latin poets fullest fraught with excellent morality concluding with piece out of ausonius,R202455
53305,1,151,368253,0.04100441815816844,8879-treatise of hypochondriack and hysterick passions,T154240,157837,1,157,710007,0.022112458046188277,21247-de praxi medica,N9783
53305,3,933,368253,0.2533584247786169,8879-treatise of hypochondriack and hysterick passions,T154240,53298,4,917,253292,0.36203275271228463,22234-a treatise of vapours or hysterick fits,T144494
53305,1,184,368253,0.04996564861657611,8879-treatise of hypochondriack and hysterick passions,T154240,230566,1,178,9672,1.8403639371381306,X-john dennis,T135790
53305,2,395,368253,0.10726321306275849,8879-treatise of hypochondriack and hysterick passions,T154240,32924,2,377,522960,0.07208964356738565,2570-a poetical translation of works of horace,N37798
53305,1,197,368253,0.053495830312312455,8879-treatise of hypochondriack and hysterick passions,T154240,39633,1,197,432136,0.04558750023140863,61-works,N31131
53305,1,206,368253,0.05593980225551455,8879-treatise of hypochondriack and hysterick passions,T154240,17897,1,204,850662,0.02398132278155131,149604-a collection of tracts by john trenchard and thomas gordon,T139313
53305,1,150,368253,0.040732865720034865,8879-treatise of hypochondriack and hysterick passions,T154240,18241,1,147,207446,0.0708618146409186,85-satirae,T186682
53305,1,143,368253,0.03883199865309991,8879-treatise of hypochondriack and hysterick passions,T154240,12639,1,139,71161,0.1953317125953823,3629-baviad and maeviad by william gifforduire,T98712
53305,1,153,368253,0.04154752303443556,8879-treatise of hypochondriack and hysterick passions,T154240,102797,1,150,NA,NA,84177-a short view of lives of those illustrious princes henry duke of gloucester and mary princess of orange deceased brother and sister of his majesty king of great brittain,R8035
53305,1,221,368253,0.06001308882751803,8879-treatise of hypochondriack and hysterick passions,T154240,110086,1,213,209405,0.1017167689405697,38884-eloge de lyvresse,T72855
53305,1,170,368253,0.04616391448270618,8879-treatise of hypochondriack and hysterick passions,T154240,37536,1,160,NA,NA,128264-perfection of horse-manship drawne from nature arte and practise by nicholas morgan of crolane in countye of kent gent,S110036
53305,1,157,368253,0.04263373278696983,8879-treatise of hypochondriack and hysterick passions,T154240,299539,1,151,525025,0.02876053521260892,49763-memorial to managers of royal infirmary by james gregory m,T26766
53305,3,2688,368253,0.7299329537030249,8879-treatise of hypochondriack and hysterick passions,T154240,148776,3,2520,NA,NA,18205-dr williss practice of physick being all medical vvorks of that renowned and famous physician containing these ten several treatises viz,R27619
53305,1,94,368253,0.025525929184555183,8879-treatise of hypochondriack and hysterick passions,T154240,123733,1,92,NA,NA,139926-medicus medicatus or physicians religion cured by lenitive or gentle potion with some animadversions upon sir kenelme digbies observations on religio medici,R21768
53305,3,555,368253,0.15071160316412902,8879-treatise of hypochondriack and hysterick passions,T154240,213944,2,528,180975,0.29175300455864067,37617-poems and translations by author of progress of physic,N11806
53305,1,117,368253,0.0317716352616272,8879-treatise of hypochondriack and hysterick passions,T154240,182581,1,117,NA,NA,55255-spiritvall vvatch or christs generall watch word meditation on mark,S102924
53305,1,137,368253,0.037202684024298514,8879-treatise of hypochondriack and hysterick passions,T154240,160398,1,156,369928,0.042170368287883044,162-ars amatoria,N22088
53305,3,610,368253,0.16564698726147514,8879-treatise of hypochondriack and hysterick passions,T154240,2237,3,590,317245,0.1859761383158127,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,T168118
53305,3,557,368253,0.15125470804039615,8879-treatise of hypochondriack and hysterick passions,T154240,2334,3,551,322018,0.17110844735387462,605-q horatii flacci opera,N21941
53305,2,3683,368253,1.000127629645923,8879-treatise of hypochondriack and hysterick passions,T154240,154933,3,3467,NA,NA,18205-dr williss practice of physick being all medical vvorks of that renowned and famous physician containing these ten several treatises viz,R27619
53305,1,224,368253,0.06082774614191873,8879-treatise of hypochondriack and hysterick passions,T154240,8772,1,205,12236,1.6753841124550508,187042-geneva poem in blank verse,N31030
53305,3,977,368253,0.2653067320564938,8879-treatise of hypochondriack and hysterick passions,T154240,148906,3,974,1677073,0.058077376476754435,9222-treatise of all degrees and symptoms of venereal disease,T94122
53305,2,785,368253,0.21316866393484915,8879-treatise of hypochondriack and hysterick passions,T154240,67781,2,739,253775,0.2912028371589006,5911-medicina gymnastica or treatise concerning power of exercise with respect to animal oeconomy and great necessity of it in cure of several distempers,T146281
53305,3,1852,368253,0.5029151154233638,8879-treatise of hypochondriack and hysterick passions,T154240,148907,4,1848,152815,1.209305369237313,70707-pharmacomastix or office use and abuse of apothecaries explained present degenerate state of pharmacy with its manifold corruptions and adulterations considered and some essays on reforming thereof humbly addressed to member of parliament with inten,T62886
53305,1,152,368253,0.041275970596301996,8879-treatise of hypochondriack and hysterick passions,T154240,182580,1,147,NA,NA,168761-man in moone telling strange fortunes or english fortune-teller,S119992
53305,2,393,368253,0.10672010818649136,8879-treatise of hypochondriack and hysterick passions,T154240,2263,2,375,2938700,0.012760744546908497,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,N55488
53305,3,480,368253,0.13034517030411158,8879-treatise of hypochondriack and hysterick passions,T154240,67229,3,441,488276,0.09031777109667483,24378-modern theory and practice of physic wherein antecedent causes of diseases rise of most usual symptoms incident to them and true methods of cure are explained according to established laws of nature and those of animal oeconomy,N5225
53305,3,597,368253,0.16211680556573876,8879-treatise of hypochondriack and hysterick passions,T154240,2222,3,587,424034,0.13843229552347217,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,T152109
53305,1,136,368253,0.03693113158616495,8879-treatise of hypochondriack and hysterick passions,T154240,210427,1,133,57208,0.23248496713746328,X-the dignity of the scottish peerage vindicated,T69048
53305,1,107,368253,0.02905611088029154,8879-treatise of hypochondriack and hysterick passions,T154240,5244,1,104,NA,NA,19600-middle way betwixt necessity and freedom,R203722
53305,1,138,368253,0.03747423646243208,8879-treatise of hypochondriack and hysterick passions,T154240,182578,1,131,NA,NA,91987-patronus redux or our protectour is returnd safe again historicall poem containing earl of calanders departure his stay in england and effects thereof upon town of falkirk congratulating his return and describing his vertues with their profits commu,R1293
53305,2,785,368253,0.21316866393484915,8879-treatise of hypochondriack and hysterick passions,T154240,149874,2,755,239988,0.31459906328649767,5911-medicina gymnastica or treatise concerning power of exercise with respect to animal oeconomy and great necessity of it in cure of several distempers,T140183
53305,1,111,368253,0.030142320632825802,8879-treatise of hypochondriack and hysterick passions,T154240,91673,1,109,452135,0.02410784389618145,162-ars amatoria,N11084
53305,1,187,368253,0.05078030593097681,8879-treatise of hypochondriack and hysterick passions,T154240,96263,1,177,90642,0.19527371417223804,54420-poems on several occasions and translations,T75742
53305,1,210,368253,0.05702601200804881,8879-treatise of hypochondriack and hysterick passions,T154240,31866,1,209,430423,0.048556884738966084,61-works,T228862
53305,1,160,368253,0.043448390101370526,8879-treatise of hypochondriack and hysterick passions,T154240,976,1,148,NA,NA,5659-chronicles,S122178
53305,1,226,368253,0.061370851018185874,8879-treatise of hypochondriack and hysterick passions,T154240,34583,1,218,517358,0.04213716614027424,61-works,N31194
53305,3,478,368253,0.12980206542784445,8879-treatise of hypochondriack and hysterick passions,T154240,2329,3,475,356766,0.13314048984488433,X-synopsis communium locorum,N36530
53305,1,169,368253,0.045892362044572615,8879-treatise of hypochondriack and hysterick passions,T154240,25773,1,181,200791,0.09014348252660727,111846-a plea for literature more especially literature of free states,W1333
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,94562,1,132,85445,0.15448534144771492,"X-the museum: or, the literary and historical register",P1969
53305,1,134,368253,0.03638802670989782,8879-treatise of hypochondriack and hysterick passions,T154240,94882,1,127,NA,NA,6965-satans invisible world discovered or choice collection of modern relations proving evidently against atheists of this present age that there are devils spirits witches and apparitions from authentic records attestations of witnesses and undoubted ver,R4971
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,201615,1,131,73366,0.1785568246871848,X-a collection of odes,T28305
53305,1,224,368253,0.06082774614191873,8879-treatise of hypochondriack and hysterick passions,T154240,39641,1,212,460452,0.04604171553169494,61-works,N31194
53305,1,149,368253,0.0404613132819013,8879-treatise of hypochondriack and hysterick passions,T154240,32939,1,144,2865616,0.005025097570644497,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,N55474
53305,1,132,368253,0.03584492183363068,8879-treatise of hypochondriack and hysterick passions,T154240,2339,1,130,544085,0.023893325491421376,80-works,N25564
53305,1,94,368253,0.025525929184555183,8879-treatise of hypochondriack and hysterick passions,T154240,182587,1,92,NA,NA,55991-a briefe suruay and censure of cozens his couzening deuotions prouing both forme and matter of cozens his booke of priuate deuotions or houres of prayer lately published to be meerely popish to differ from priuate prayers authorized by queene elizab,S120656
53305,1,145,368253,0.03937510352936704,8879-treatise of hypochondriack and hysterick passions,T154240,2313,1,144,528122,0.027266427075562087,80-works,T200681
53305,1,129,368253,0.035030264519229984,8879-treatise of hypochondriack and hysterick passions,T154240,27745,1,122,NA,NA,50553-antichrist arraigned in sermon at pauls crosse,S118397
53305,1,267,368253,0.07250450098166206,8879-treatise of hypochondriack and hysterick passions,T154240,51589,1,264,50974,0.5179110919292188,X-the apothecary display'd,T20980
53305,1,214,368253,0.05811222176058308,8879-treatise of hypochondriack and hysterick passions,T154240,32870,1,205,NA,NA,2138-recherche de la vérité,R4432
53305,2,785,368253,0.21316866393484915,8879-treatise of hypochondriack and hysterick passions,T154240,121942,2,757,232703,0.32530736604169264,5911-medicina gymnastica or treatise concerning power of exercise with respect to animal oeconomy and great necessity of it in cure of several distempers,T140184
53305,2,785,368253,0.21316866393484915,8879-treatise of hypochondriack and hysterick passions,T154240,192208,2,755,254643,0.2964935223037743,23583-medicina gymnastica or every man his own physician,N3677
53305,1,135,368253,0.036659579148031377,8879-treatise of hypochondriack and hysterick passions,T154240,182576,1,129,269881,0.04779884467598682,9654-fabulae centum,T132424
53305,1,112,368253,0.030413873070959364,8879-treatise of hypochondriack and hysterick passions,T154240,201616,1,98,521413,0.018795081825731235,23444-institutio logica et philosophiae epicuri syntagma authore v,T171754
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,18810,1,127,NA,NA,53171-seven treatises very necessary to be observed in these very bad days to prevent seven last vials of gods wrath that seven angels are to pour down upon earth revel,R42870
53305,1,149,368253,0.0404613132819013,8879-treatise of hypochondriack and hysterick passions,T154240,36224,1,142,62673,0.226572846361272,128-odes,T42063
53305,3,593,368253,0.1610305958132045,8879-treatise of hypochondriack and hysterick passions,T154240,2217,3,569,319096,0.17831624338756988,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,T168121
53305,1,161,368253,0.04371994253950409,8879-treatise of hypochondriack and hysterick passions,T154240,6367,1,157,NA,NA,4847-ductor dubitantium or rule of conscience in all her general measures serving as great instrument for determination of cases of conscience,R20123
53305,1,189,368253,0.05132341080724393,8879-treatise of hypochondriack and hysterick passions,T154240,12758,1,189,NA,NA,71874-lusus poeticus latino-anglicanus in usum scholarum or more eminent sayings of latin poets collected and for service of youth in that ancient exercise commonly called capping of verses alphabetically digested and for greater benefit of young beginner,R8888
53305,1,201,368253,0.054582040064846724,8879-treatise of hypochondriack and hysterick passions,T154240,2188,1,194,NA,NA,29846-selected parts of horace prince of lyricks and of all latin poets fullest fraught with excellent morality concluding with piece out of ausonius,R202455
53305,1,217,368253,0.05892687907498378,8879-treatise of hypochondriack and hysterick passions,T154240,34708,1,208,702097,0.02962553607265093,61-works,N31192
53305,5,719,368253,0.1952462030180338,8879-treatise of hypochondriack and hysterick passions,T154240,149023,5,679,130497,0.5203184747542089,9333-observations on small pox,N10081
53305,1,99,368253,0.026883691375223014,8879-treatise of hypochondriack and hysterick passions,T154240,8876,1,120,1671134,0.007180752710434951,106400-quinti horatii flacci poemata cum commentariis joh min-ellii praemisso aldi manutii de metris horatianis tractatu una cum ejusdem vita aliisque additamentis et adjuncto indice rerum and verborum locupletissimo,N21940
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,235440,1,129,73053,0.17658412385528316,"X-a collection of odes, songs, and epigrams, against the whigs",T120077
53305,1,244,368253,0.06625879490459005,8879-treatise of hypochondriack and hysterick passions,T154240,89054,1,229,412605,0.05550102398177433,902-works of nicholas rowe,T138797
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,32175,1,126,NA,NA,87484-minerua britanna or garden of heroical deuises furnished and adorned with emblemes and impresas of sundry natures newly devised moralized and published by henry peacham mr,S114357
53305,1,111,368253,0.030142320632825802,8879-treatise of hypochondriack and hysterick passions,T154240,102199,1,105,439948,0.02386645694491167,162-ars amatoria,T84340
53305,1,205,368253,0.05566824981738099,8879-treatise of hypochondriack and hysterick passions,T154240,151000,1,206,77141,0.2670434658612152,47982-poems in english scotch latin and gaelic,T54964
53305,1,94,368253,0.025525929184555183,8879-treatise of hypochondriack and hysterick passions,T154240,118614,1,91,NA,NA,124420-asylum veneris or sanctuary for ladies iustly protecting them their virtues and sufficiencies from foule aspersions and forged imputations of traducing spirits,S118753
53305,1,126,368253,0.03421560720482929,8879-treatise of hypochondriack and hysterick passions,T154240,118283,1,125,NA,NA,119842-britains royal star or astrological demonstration of englands future felicity deduced from position of heavens as they beheld earth in meridian of london at first proclaiming of his sacred majesty king charles second on may 8,R208138
53305,1,223,368253,0.06055619370378517,8879-treatise of hypochondriack and hysterick passions,T154240,39640,1,211,457740,0.04609603705160134,61-works,T140251
53305,3,2688,368253,0.7299329537030249,8879-treatise of hypochondriack and hysterick passions,T154240,148778,3,2549,NA,NA,18205-dr williss practice of physick being all medical vvorks of that renowned and famous physician containing these ten several treatises viz,R38952
53305,3,2688,368253,0.7299329537030249,8879-treatise of hypochondriack and hysterick passions,T154240,148778,3,2549,NA,NA,6680-pathologiae cerebri et nervosi generis specimen,R38657
53305,1,209,368253,0.05675445956991525,8879-treatise of hypochondriack and hysterick passions,T154240,8265,1,206,574560,0.035853522695627964,19253-an essay upon life writings and character of dr jonathan swift interspersed with some occasional animadversions upon remarks of critical author and upon observations of anonymous writer on those remarks,N4669
53305,1,151,368253,0.04100441815816844,8879-treatise of hypochondriack and hysterick passions,T154240,157838,1,157,710443,0.022098887595486196,21247-de praxi medica,N9782
53305,1,188,368253,0.051051858369110366,8879-treatise of hypochondriack and hysterick passions,T154240,39638,1,187,439105,0.04258662506689744,61-works,T140269
53305,3,615,368253,0.16700474945214294,8879-treatise of hypochondriack and hysterick passions,T154240,2332,3,580,348281,0.16653219670323677,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,N55917
53305,1,145,368253,0.03937510352936704,8879-treatise of hypochondriack and hysterick passions,T154240,31544,1,142,NA,NA,15919-ancient method and manner of holding parliaments in england,R32833
53305,1,146,368253,0.0396466559675006,8879-treatise of hypochondriack and hysterick passions,T154240,50386,1,136,NA,NA,133237-to katholiko stillingfleeton or account given to catholick friend of dr stillingfleets book against roman church together with short postil upon his text in three letters by ivc,R21623
53305,1,128,368253,0.03475871208109642,8879-treatise of hypochondriack and hysterick passions,T154240,112527,1,123,359528,0.034211521772991256,162-ars amatoria,T99248
53305,1,212,368253,0.05756911688431594,8879-treatise of hypochondriack and hysterick passions,T154240,18243,1,223,650994,0.03425530803663321,13097-lives of roman poets,T169664
53305,2,364,368253,0.09884508748061795,8879-treatise of hypochondriack and hysterick passions,T154240,2327,2,346,468913,0.07378767489918173,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,T46232
53305,1,183,368253,0.04969409617844254,8879-treatise of hypochondriack and hysterick passions,T154240,103597,1,177,443908,0.039873126864124996,X-vie privée et publique de louis xvi,T193420
53305,1,156,368253,0.04236218034883626,8879-treatise of hypochondriack and hysterick passions,T154240,52475,1,149,225077,0.06619956725920463,15952-lecture on generation increase and improvement of human species,T26901
53305,1,218,368253,0.059198431513117336,8879-treatise of hypochondriack and hysterick passions,T154240,2241,1,202,2749477,0.007346851783084565,240-quinti horatii flacci venusini poetae lyrici poemata omnia doctissimis scholijs and nouis aliquot annotatiunculis illustrata,T168114
53305,2,401,368253,0.10889252769155988,8879-treatise of hypochondriack and hysterick passions,T154240,98420,1,384,168744,0.2275636467074385,37617-poems and translations by author of progress of physic,T54027
53305,1,217,368253,0.05892687907498378,8879-treatise of hypochondriack and hysterick passions,T154240,39647,1,207,460108,0.04498943726255575,X-T228837,T228837
53305,1,131,368253,0.035573369395497115,8879-treatise of hypochondriack and hysterick passions,T154240,157095,1,124,4910,2.5254582484725048,59556-an ode to memory of his grace duke of newcastle by thomas gibbons,N10521
53305,1,149,368253,0.0404613132819013,8879-treatise of hypochondriack and hysterick passions,T154240,18294,1,151,221360,0.06821467293097216,85-satirae,T190500
53305,1,123,368253,0.03340094989042859,8879-treatise of hypochondriack and hysterick passions,T154240,142875,1,124,372056,0.03332831616745866,162-ars amatoria,N11085
53305,1,214,368253,0.05811222176058308,8879-treatise of hypochondriack and hysterick passions,T154240,178818,1,199,27419,0.7257740982530362,19705-progress of physic,T112291
53305,4,1059,368253,0.28757403198344617,8879-treatise of hypochondriack and hysterick passions,T154240,148735,4,1066,182125,0.585312285518188,22234-a treatise of vapours or hysterick fits,T131479
53305,1,207,368253,0.056211354693648116,8879-treatise of hypochondriack and hysterick passions,T154240,34715,1,195,696471,0.02799829425776522,61-works,N31139
53305,1,244,368253,0.06625879490459005,8879-treatise of hypochondriack and hysterick passions,T154240,36213,1,228,472914,0.04821172559915757,128-odes,T42040
53305,2,425,368253,0.11540978620676547,8879-treatise of hypochondriack and hysterick passions,T154240,31146,2,407,348827,0.11667674807282692,80-works,T200681
53305,1,127,368253,0.03448715964296285,8879-treatise of hypochondriack and hysterick passions,T154240,143077,1,124,767067,0.016165471855783133,48303-history of scotland from 21 february 1436 to march 1565 in which are contained accounts of many remarkable passages altogether differing from our other historians and many facts are related either concealed by some or omitted by others,T87021
53305,2,400,368253,0.1086209752534263,8879-treatise of hypochondriack and hysterick passions,T154240,32919,2,388,524989,0.07390631041793257,2570-a poetical translation of works of horace,T42734
53305,1,215,368253,0.05838377419871664,8879-treatise of hypochondriack and hysterick passions,T154240,66082,1,208,1137577,0.0182844765673005,259-de rerum natura,T226615
53305,1,150,368253,0.040732865720034865,8879-treatise of hypochondriack and hysterick passions,T154240,182585,1,153,NA,NA,X-satisfaction concerning mixt communions,R23250
53305,1,607,368253,0.16483232994707445,8879-treatise of hypochondriack and hysterick passions,T154240,51842,1,578,NA,NA,18205-dr williss practice of physick being all medical vvorks of that renowned and famous physician containing these ten several treatises viz,R27619
53305,1,226,368253,0.061370851018185874,8879-treatise of hypochondriack and hysterick passions,T154240,39646,1,222,440662,0.050378748337728235,61-works,N31140
53305,1,144,368253,0.03910355109123347,8879-treatise of hypochondriack and hysterick passions,T154240,23184,1,143,NA,NA,76337-par nobile two treatises,R26441
53305,1,128,368253,0.03475871208109642,8879-treatise of hypochondriack and hysterick passions,T154240,91659,1,123,446935,0.027520780426683968,162-ars amatoria,T99253
53305,1,139,368253,0.037745788900565645,8879-treatise of hypochondriack and hysterick passions,T154240,30060,1,133,NA,NA,21701-sacro-sancta regum majestas or sacred and royal prerogative of christian kings wherein sovereignty is by holy scriptures reverend antiquity and sound reason asserted by discussing of five questions,R217399
53305,2,785,368253,0.21316866393484915,8879-treatise of hypochondriack and hysterick passions,T154240,107003,2,740,251976,0.2936787630567991,5911-medicina gymnastica or treatise concerning power of exercise with respect to animal oeconomy and great necessity of it in cure of several distempers,T140181
53305,5,672,368253,0.18248323842575623,8879-treatise of hypochondriack and hysterick passions,T154240,32876,5,668,239348,0.27909153199525377,9333-observations on small pox,T63069
53305,3,501,368253,0.13604777150491645,8879-treatise of hypochondriack and hysterick passions,T154240,2305,3,463,NA,NA,X-synopsis communium locorum præcipue ad mores spectantium,R35209
53305,1,160,368253,0.043448390101370526,8879-treatise of hypochondriack and hysterick passions,T154240,14569,1,152,NA,NA,22384-apologie of power and providence of god in government of world,S120599
53305,2,785,368253,0.21316866393484915,8879-treatise of hypochondriack and hysterick passions,T154240,149879,2,748,250249,0.2989022933158574,5911-medicina gymnastica or treatise concerning power of exercise with respect to animal oeconomy and great necessity of it in cure of several distempers,N3672
53305,1,135,368253,0.036659579148031377,8879-treatise of hypochondriack and hysterick passions,T154240,182577,1,129,260680,0.049485959797452815,9654-fabulae centum,T132425
218084,1,82,114045,0.07190144241308255,2736-modest defence of publick stews,T114402,3556,1,79,750197,0.010530567304321399,6079-thoughts moral and divine,T121928
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3849,1,76,685581,0.011085488075077927,18-paradise lost poem in twelve books,T133937
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3217,1,77,3651609,0.002108659497772078,X-the works of the poets of great britain and ireland,T118408
218084,1,152,114045,0.13328072252181158,2736-modest defence of publick stews,T114402,5281,1,142,4567478,0.0031089367042380937,"X-the holy bible, containing the old testament and the new",T183450
218084,1,145,114045,0.12714279451093866,2736-modest defence of publick stews,T114402,10151,1,153,7006884,0.0021835669036336268,X-opera et fragmenta veterum poetarum latinorum profanorum & ecclesiasticorum duobus voluminibus comprehensa. .,T99357
218084,1,152,114045,0.13328072252181158,2736-modest defence of publick stews,T114402,170657,1,140,134417,0.10415349248978924,49968-moses unveiled in face of christ sermon preached at monkwell-street meeting august 12 1794,T73887
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3927,1,77,311314,0.02473386998336085,91-poetical works of john milton consisting of paradise lost and regained and poems on several occasions from text of doctor newton,N12056
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3896,1,78,568307,0.013724976113262725,18-paradise lost poem in twelve books,T133921
218084,1,69,114045,0.060502433250032885,2736-modest defence of publick stews,T114402,9920,1,74,174761,0.04234354346793621,X-considerations on the present state of popery in england. in answer to two queries concerning the new tax on the,T93991
218084,1,74,114045,0.06488666754351352,2736-modest defence of publick stews,T114402,65600,1,77,557555,0.01381029674202545,X-the spectator. vol. ninth and last,T152253
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3871,1,80,517082,0.015471433931175326,18-paradise lost poem in twelve books,N37990
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3816,1,79,438571,0.01801304691828689,18-paradise lost poem in twelve books,T135469
218084,1,152,114045,0.13328072252181158,2736-modest defence of publick stews,T114402,15111,1,143,6591509,0.0021694577068771355,X-an exposition on the old and new testament,T89279
218084,1,152,114045,0.13328072252181158,2736-modest defence of publick stews,T114402,4657,1,139,211426,0.06574404283295338,875-a catechism and confession of faith approved of and agreed unto,T85683
218084,1,192,114045,0.16835459686965673,2736-modest defence of publick stews,T114402,6130,1,184,976807,0.018836883847064976,1155-principles of moral and political philosophy,W27861
218084,1,96,114045,0.08417729843482837,2736-modest defence of publick stews,T114402,109151,1,94,219760,0.042773935202038586,152581-sermons on following subjects on clerical character,T104785
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3831,1,72,NA,NA,18-paradise lost poem in twelve books,R13460
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3658,1,73,1131236,0.006453118535831604,2622-art of english poetry containing i,T137144
218084,1,73,114045,0.06400982068481739,2736-modest defence of publick stews,T114402,3657,1,73,604721,0.012071682643731572,2622-art of english poetry containing i,N52717
